,admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year
782,2,https://answer.eol.cn/fillmess/index?id=2145&source=zsgk_app,福建省,2,3501,福州市,1131300,350102,鼓楼区,2,0,38003,,2,2,1,1,2,2001,普通本科,福建商学院,36000,公办,35,福建,,,1861,6000,[],5006,财经类,2.6w,26163,83.2w,831542,159,159,0
783,2,,广西壮族自治区,2,4503,桂林市,1183700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,桂林旅游学院,36000,公办,45,广西,,,1732,6000,[],5006,财经类,9102,9102,75.5w,754887,779,779,0
784,2,https://answer.eol.cn/fillmess/index?id=1874&source=zsgk_app,贵州省,2,5201,贵阳市,1173100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,贵州商学院,36000,公办,52,贵州,,,1564,6000,[],5006,财经类,1.1w,10674,119.5w,1195228,516,516,0
785,2,,黑龙江省,2,2301,哈尔滨市,1024500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,哈尔滨金融学院,36000,公办,23,黑龙江,,,711,6000,[],5006,财经类,7463,7463,192.4w,1924104,793,793,0
786,2,,河南省,2,4101,郑州市,1165200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,河南财政金融学院,36000,公办,41,河南,,,1920,6000,[],5006,财经类,1.3w,13054,107.3w,1072754,548,548,0
787,2,,浙江省,2,3304,嘉兴市,1329100,330402,南湖区,2,0,38003,,2,2,1,1,2,2001,普通本科,嘉兴南湖学院,36000,公办,33,浙江,,,2397,6000,[],5006,财经类,1.2w,12467,84.2w,841547,1039,1039,0
788,2,https://answer.eol.cn/fillmess/index?id=1909&source=zsgk_app,吉林省,2,2201,长春市,1126100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林工商学院,36000,公办,22,吉林,,,1604,6000,[],5006,财经类,3w,30018,214.1w,2140639,2268,2268,0
789,2,https://answer.eol.cn/question/index?id=902&source=zsgk_app,安徽省,2,3407,铜陵市,1038300,340705,铜官区,2,0,38003,,2,2,1,1,2,2001,普通本科,铜陵学院,36000,公办,34,安徽,,,340,6000,[],5006,财经类,3.1w,31077,203.6w,2036458,1197,1197,0
790,2,,新疆维吾尔自治区,2,6528,巴音郭楞蒙古自治州,1356100,652801,库尔勒市,2,0,38003,,2,2,1,1,2,2001,普通本科,新疆科技学院,36000,公办,65,新疆,,,2489,6000,[],5006,财经类,7343,7343,38.5w,385004,527,527,0
791,2,,内蒙古自治区,2,1501,呼和浩特市,1170900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,呼和浩特民族学院,36000,公办,15,内蒙古,,,2316,6000,[],5010,民族类,5097,5097,45.8w,458250,669,669,0
792,2,https://answer.eol.cn/fillmess/index?id=2265&source=zsgk_app,湖南省,2,4301,长沙市,1153800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,湖南女子学院,36000,公办,43,湖南,,,1995,6000,[],5000,综合类,1.9w,18663,187.5w,1875448,1254,1254,0
793,2,,北京市,2,1101,北京市,1401900,110114,昌平区,2,0,38003,,2,2,1,1,2,2001,普通本科,北京警察学院,36000,公办,11,北京,,,3042,6000,[],5007,政法类,2501,2501,29w,290090,51,51,0
794,2,https://answer.eol.cn/fillmess/index?id=2143&source=zsgk_app,福建省,2,3501,福州市,1149500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,福建警察学院,36000,公办,35,福建,,,1859,6000,[],5007,政法类,4558,4558,69.1w,691246,40,40,0
795,2,,广西壮族自治区,2,4501,南宁市,1352000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,广西警察学院,36000,公办,45,广西,,,1734,6000,[],5007,政法类,4324,4324,44.5w,444561,368,368,0
796,2,,贵州省,2,5201,贵阳市,1210700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,贵州警察学院,36000,公办,52,贵州,,,2266,6000,[],5007,政法类,2012,2012,62.2w,621560,195,195,0
797,2,https://answer.eol.cn/fillmess/index?id=1501&source=zsgk_app,湖北省,2,4201,武汉市,1133200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,湖北警官学院,36000,公办,42,湖北,,,1027,6000,[],5007,政法类,5025,5025,108.4w,1084160,438,438,0
798,2,https://answer.eol.cn/fillmess/index?id=2257&source=zsgk_app,湖南省,2,4301,长沙市,1153400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,湖南警察学院,36000,公办,43,湖南,,,1986,6000,[],5007,政法类,1.1w,11064,87.2w,871994,795,795,0
799,2,,江西省,2,3601,南昌市,1150400,360112,新建区,2,0,38003,,2,2,1,1,2,2001,普通本科,江西警察学院,36000,公办,36,江西,,,874,6000,[],5007,政法类,4209,4209,86.4w,863792,380,380,0
800,2,,吉林省,2,2201,长春市,1144100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林警察学院,36000,公办,22,吉林,,,1606,6000,[],5007,政法类,6560,6560,86.5w,864597,122,122,0
801,2,,山东省,2,3701,济南市,1132400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,山东警察学院,36000,公办,37,山东,,,1204,6000,[],5007,政法类,6549,6549,124.7w,1247242,772,772,0
802,2,,山西省,2,1401,太原市,1211100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,山西警察学院,36000,公办,14,山西,,,1640,6000,[],5007,政法类,4527,4527,68.1w,681027,878,878,0
803,2,,公安部,1,4101,郑州市,1273500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,铁道警察学院,36000,公办,41,河南,,,886,6000,[],5007,政法类,6090,6090,144.9w,1449109,488,488,0
804,2,,新疆维吾尔自治区,2,6501,乌鲁木齐市,1273400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,新疆警察学院,36000,公办,65,新疆,,,2068,6000,[],5007,政法类,3259,3259,41.1w,410742,275,275,0
805,2,https://answer.eol.cn/fillmess/index?id=920&source=zsgk_app,云南省,2,5301,昆明市,1139200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,云南警官学院,36000,公办,53,云南,,,359,6000,[],5007,政法类,7857,7857,194.7w,1946795,162,162,0
806,2,,浙江省,2,3301,杭州市,1148300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江警察学院,36000,公办,33,浙江,,,1763,6000,[],5007,政法类,2069,2069,170.1w,1701487,64,64,0
807,2,,黑龙江省,2,2301,哈尔滨市,1024200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,哈尔滨体育学院,36000,公办,23,黑龙江,,,2189,6000,[],5008,体育类,1873,1873,33.4w,333678,57,57,0
808,2,https://answer.eol.cn/question/index?id=1160&source=zsgk_app,河北省,2,1301,石家庄市,1123600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,河北体育学院,36000,公办,13,河北,,,626,6000,[],5008,体育类,1680,1680,37.4w,374458,215,215,0
809,2,,吉林省,2,2201,长春市,1020800,220102,南关区,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林体育学院,36000,公办,22,吉林,,,413,6000,[],5008,体育类,1990,1990,47.4w,473748,250,250,0
810,2,,陕西省,2,6101,西安市,1072700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,西安体育学院,36000,公办,61,陕西,,,378,6000,[],5008,体育类,3353,3353,80.1w,801284,620,620,0
811,2,https://answer.eol.cn/fillmess/index?id=3358&source=zsgk_app,海南省教育厅,2,4602,三亚市,1389200,460202,海棠区,2,0,38003,,2,2,1,1,2,2001,普通本科,三亚学院,36001,民办,46,海南,,,1329,6000,[],5000,综合类,5.5w,54501,935.2w,9352465,6609,6609,0
812,2,https://answer.eol.cn/fillmess/index?id=2709&source=zsgk_app,四川省教育厅,2,5101,成都市,1390300,510104,锦江区,2,0,38003,,2,2,1,1,2,2001,普通本科,成都锦城学院,36001,民办,51,四川,,,2498,6000,[],5000,综合类,4.4w,43791,640.1w,6401476,1956,1956,0
813,1,,中央军委,2,4301,长沙市,9999999,430105,开福区,2,0,38000,双一流,1,1,1,1,2,2001,普通本科,中国人民解放军国防科技大学,36000,公办,43,湖南,,,939,6000,[],5011,军事类,2.8w,27653,576w,5760136,4754,4754,0
814,2,https://answer.eol.cn/fillmess/index?id=2373&source=zsgk_app,山东省,2,3702,青岛市,1301400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,青岛港湾职业技术学院,36000,公办,37,山东,,,2115,6001,[],5001,理工类,4.7w,46575,543.4w,5433995,9033,9033,0
815,2,https://answer.eol.cn/fillmess/index?id=1653&source=zsgk_app,教育部,2,3710,威海市,9999999,371002,环翠区,1,0,38000,双一流,1,1,1,1,2,2001,普通本科,山东大学（威海）,36000,公办,37,山东,,,1219,6000,[],5000,综合类,5w,49647,530.1w,5300982,3300,3300,0
816,2,https://answer.eol.cn/fillmess/index?id=1717&source=zsgk_app,山东省,2,3711,日照市,1206200,371102,东港区,2,77002,38003,,2,2,1,1,2,2002,专科（高职）,日照职业技术学院,36000,公办,37,山东,,,1336,6001,[],5000,综合类,7.7w,76764,471.3w,4713341,1.5w,15240,0
817,2,https://answer.eol.cn/fillmess/index?id=2170&source=zsgk_app,福建省教育厅,2,3506,漳州市,1346900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,厦门大学嘉庚学院,36001,民办,35,福建,,,1888,6000,[],5000,综合类,4.6w,45891,457.8w,4578269,3591,3591,0
818,2,https://answer.eol.cn/fillmess/index?id=1584&source=zsgk_app,四川省教育厅,2,5101,成都市,1366500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,电子科技大学成都学院,36001,民办,51,四川,,,1131,6000,[],5001,理工类,3w,29790,454.9w,4548551,3219,3219,0
819,2,https://answer.eol.cn/fillmess/index?id=1652&source=zsgk_app,教育部,2,1303,秦皇岛市,9999999,130302,海港区,1,0,38000,双一流,1,1,1,1,2,2001,普通本科,东北大学秦皇岛分校,36000,公办,13,河北,,,1218,6000,[],5001,理工类,3.8w,37668,443.7w,4437000,2574,2574,0
820,2,https://answer.eol.cn/fillmess/index?id=1646&source=zsgk_app,广东省教育厅,2,4404,珠海市,1367500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,北京理工大学珠海学院,36001,民办,44,广东,,,1298,6000,[],5001,理工类,6.3w,63156,454.8w,4547993,6774,6774,0
821,2,https://answer.eol.cn/fillmess/index?id=1628&source=zsgk_app,陕西省教育厅,2,6101,西安市,1271500,610116,长安区,2,0,38003,,2,2,1,1,2,2001,普通本科,西京学院,36001,民办,61,陕西,,,1185,6000,[],5001,理工类,3.1w,30642,419.1w,4190734,750,750,0
822,2,https://answer.eol.cn/question/index?id=1756&source=zsgk_app,山东省教育厅,2,3702,青岛市,1337800,370214,城阳区,2,0,38003,,2,2,1,1,2,2001,普通本科,青岛城市学院,36001,民办,37,山东,,,1400,6000,[],5001,理工类,8.5w,84846,423.6w,4235814,7194,7194,0
823,2,https://answer.eol.cn/fillmess/index?id=1805&source=zsgk_app,广东省教育厅,2,4404,珠海市,1368400,440404,金湾区,2,0,38003,,2,2,1,1,2,2001,普通本科,珠海科技学院,36001,民办,44,广东,,,1455,6000,[],5000,综合类,5.1w,50754,420.2w,4202287,5688,5688,0
824,2,,教育部,2,1306,保定市,9999999,130606,莲池区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,华北电力大学保定校区,36000,公办,13,河北,,,591,6000,[],5001,理工类,1.3w,13320,402.6w,4026184,1241,1241,0
825,2,https://answer.eol.cn/fillmess/index?id=3364&source=zsgk_app,河北省教育厅,2,1310,廊坊市,1389500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,燕京理工学院,36001,民办,13,河北,,,1398,6000,[],5001,理工类,4w,40314,416.3w,4163304,5793,5793,0
826,2,https://answer.eol.cn/fillmess/index?id=716&source=zsgk_app,重庆市教委,2,5001,重庆市,1261600,500118,永川区,2,0,38003,,2,2,1,1,2,2001,普通本科,重庆城市科技学院,36001,民办,50,重庆,,,1474,6000,[],5000,综合类,1.7w,17472,407.1w,4071098,939,939,0
827,2,https://answer.eol.cn/fillmess/index?id=1840&source=zsgk_app,河南省,2,4102,开封市,1106900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,开封大学,36000,公办,41,河南,,,1520,6001,[],5000,综合类,6.8w,67776,413w,4130459,3585,3585,0
828,2,https://answer.eol.cn/fillmess/index?id=1556&source=zsgk_app,广东省教育厅,2,4401,广州市,1261900,440117,从化区,2,0,38003,,2,2,1,1,2,2001,普通本科,广州南方学院,36001,民办,44,广东,,,1096,6000,[],5000,综合类,4.5w,44550,380.8w,3808347,4062,4062,0
829,2,https://answer.eol.cn/fillmess/index?id=944&source=zsgk_app,陕西省教育厅,2,6101,西安市,1140000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,西安培华学院,36001,民办,61,陕西,,,383,6000,[],5000,综合类,3.9w,39003,363.6w,3635737,5910,5910,0
830,2,https://answer.eol.cn/fillmess/index?id=2712&source=zsgk_app,四川省教育厅,2,5107,绵阳市,1403700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,西南财经大学天府学院,36001,民办,51,四川,,,2502,6000,[],5006,财经类,1.9w,19374,365.1w,3651171,489,489,0
831,2,https://answer.eol.cn/fillmess/index?id=1102&source=zsgk_app,北京市教委,2,1101,北京市,1141800,110108,海淀区,2,0,38003,,2,2,1,1,2,2001,普通本科,北京城市学院,36001,民办,11,北京,,,559,6000,[],5000,综合类,1.3w,12645,355w,3549637,1108,1108,0
832,2,https://answer.eol.cn/fillmess/index?id=3311&source=zsgk_app,解放军总后勤部,2,3101,上海市,9999999,310110,杨浦区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,海军军医大学,36000,公办,31,上海,,,936,6000,[],5011,军事类,2.9w,29100,361.1w,3610962,5481,5481,0
833,2,https://answer.eol.cn/fillmess/index?id=2502&source=zsgk_app,陕西省教育厅,2,6101,西安市,1271200,610113,雁塔区,2,0,38003,,2,2,1,1,2,2001,普通本科,西安欧亚学院,36001,民办,61,陕西,,,2256,6000,[],5006,财经类,2.6w,26250,353.1w,3530847,3576,3576,0
834,2,https://answer.eol.cn/fillmess/index?id=2867&source=zsgk_app,重庆市教委,2,5001,重庆市,1426700,500116,江津区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,重庆交通职业学院,36001,民办,50,重庆,,,2691,6001,[],5001,理工类,2w,19776,351w,3509726,1368,1368,0
835,2,https://answer.eol.cn/fillmess/index?id=1527&source=zsgk_app,重庆市教委,2,5001,重庆市,1362700,500117,合川区,2,0,38003,,2,2,1,1,2,2001,普通本科,重庆移通学院,36001,民办,50,重庆,,,1476,6000,[],5001,理工类,1.6w,16272,344.9w,3448500,2097,2097,0
836,2,https://answer.eol.cn/fillmess/index?id=1768&source=zsgk_app,四川省教育厅,2,5101,成都市,1367200,510117,郫都区,2,0,38003,,2,2,1,1,2,2001,普通本科,四川工商学院,36001,民办,51,四川,,,1395,6000,[],5000,综合类,1.3w,12723,342.7w,3427170,1416,1416,0
837,2,https://answer.eol.cn/fillmess/index?id=3323&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1326200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,文华学院,36001,民办,42,湖北,,,1077,6000,[],5000,综合类,4.1w,40965,343.9w,3439458,5811,5811,0
838,2,,湖南省教育厅,2,4301,长沙市,1082300,430112,望城区,2,0,38003,,2,2,1,1,2,2001,普通本科,长沙医学院,36001,民办,43,湖南,,,1243,6000,[],5003,医药类,1.2w,11893,331.6w,3315523,1659,1659,0
839,2,,江西省教育厅,2,3601,南昌市,1084600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,江西科技学院,36001,民办,36,江西,,,869,6000,[],5000,综合类,1.6w,15554,321.1w,3210774,2213,2213,0
840,2,,河北省教育厅,2,1306,保定市,1389100,130606,莲池区,2,0,38003,,2,2,1,1,2,2001,普通本科,保定理工学院,36001,民办,13,河北,,,1167,6000,[],5001,理工类,9290,9290,313.2w,3131877,1199,1199,0
841,2,https://answer.eol.cn/fillmess/index?id=1829&source=zsgk_app,重庆市,2,5001,重庆市,1400900,500106,沙坪坝区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,重庆医药高等专科学校,36000,公办,50,重庆,,,1491,6001,[],5003,医药类,2.9w,28503,317.7w,3177034,2736,2736,0
842,2,https://answer.eol.cn/fillmess/index?id=3409&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1324100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,武昌工学院,36001,民办,42,湖北,,,1967,6000,[],5000,综合类,2w,20106,312.7w,3127109,963,963,0
843,2,https://answer.eol.cn/fillmess/index?id=1326&source=zsgk_app,湖北省,2,4201,武汉市,1083400,0,,2,77004,38003,,2,2,1,1,2,2002,专科（高职）,武汉职业技术学院,36000,公办,42,湖北,,,816,6001,[],5000,综合类,6.4w,64011,320.7w,3207252,1.1w,10515,0
844,2,https://answer.eol.cn/fillmess/index?id=1796&source=zsgk_app,天津市教委,2,1201,天津市,1366300,120116,滨海新区,2,0,38003,,2,2,1,1,2,2001,普通本科,南开大学滨海学院,36001,民办,12,天津,,,1431,6000,[],5000,综合类,3008,3008,298.3w,2983160,54,54,0
845,2,https://answer.eol.cn/fillmess/index?id=1709&source=zsgk_app,河南省教育厅,2,4102,开封市,1350100,410202,龙亭区,2,0,38003,,2,2,1,1,2,2001,普通本科,河南开封科技传媒学院,36001,民办,41,河南,,,1324,6000,[],5000,综合类,1.6w,16170,296.6w,2966210,417,417,0
846,2,https://answer.eol.cn/fillmess/index?id=1201&source=zsgk_app,上海市教委,2,3101,上海市,1279900,310115,浦东新区,2,0,38003,,2,2,1,1,2,2001,普通本科,上海建桥学院,36001,民办,31,上海,,,676,6000,[],5006,财经类,3.2w,32121,303.7w,3037322,6771,6771,0
847,2,https://answer.eol.cn/fillmess/index?id=1606&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1179800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉东湖学院,36001,民办,42,湖北,,,1159,6000,[],5000,综合类,3.3w,33009,300.3w,3003225,3759,3759,0
848,2,,江苏省教育厅,2,3206,南通市,1205600,320612,通州区,2,0,38003,,2,2,1,1,2,2001,普通本科,南通理工学院,36001,民办,32,江苏,,,1544,6000,[],5000,综合类,1w,10369,288.5w,2884666,1773,1773,0
849,2,https://answer.eol.cn/fillmess/index?id=891&source=zsgk_app,上海市教委,2,3101,上海市,1183300,310115,浦东新区,2,0,38003,,2,2,1,1,2,2001,普通本科,上海杉达学院,36001,民办,31,上海,,,329,6000,[],5006,财经类,2.3w,23298,287.4w,2873829,5145,5145,0
850,2,https://answer.eol.cn/fillmess/index?id=1362&source=zsgk_app,江西省教育厅,2,3601,南昌市,1279500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南昌理工学院,36001,民办,36,江西,,,868,6000,[],5000,综合类,1.8w,17933,283.6w,2836455,2292,2292,0
851,2,,浙江省教育厅,2,3306,绍兴市,1327500,330603,柯桥区,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江工业大学之江学院,36001,民办,33,浙江,,,2381,6000,[],5001,理工类,1.6w,15735,272.6w,2725739,104,104,0
852,2,,河南省教育厅,2,4101,郑州市,1183400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,黄河科技学院,36001,民办,41,河南,,,469,6000,[],5001,理工类,1.7w,16693,270.2w,2702382,874,874,0
853,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,辽宁省教育厅,2,2102,大连市,1319800,210213,金州区,2,0,38003,,2,2,1,1,2,2001,普通本科,大连理工大学城市学院,36001,民办,21,辽宁,,,1305,6000,[],5001,理工类,1.5w,15306,272.7w,2727107,1761,1761,0
854,2,,河南省教育厅,2,4101,郑州市,1350700,410181,巩义市,2,0,38003,,2,2,1,1,2,2001,普通本科,郑州工商学院,36001,民办,41,河南,,,1148,6000,[],5006,财经类,1.3w,13088,263.1w,2630594,592,592,0
855,2,,工业和信息化部,1,3710,威海市,9999999,371002,环翠区,2,0,38000,双一流,1,1,1,1,2,2001,普通本科,哈尔滨工业大学（威海）,36000,公办,37,山东,,,1457,6000,[],5001,理工类,1.5w,14717,256.5w,2564634,1661,1661,0
856,2,https://answer.eol.cn/fillmess/index?id=717&source=zsgk_app,重庆市教委,2,5001,重庆市,1359000,500113,巴南区,2,0,38003,,2,2,1,1,2,2001,普通本科,重庆财经学院,36001,民办,50,重庆,,,1475,6000,[],5006,财经类,2w,20439,266.1w,2660511,384,384,0
857,2,https://answer.eol.cn/fillmess/index?id=2480&source=zsgk_app,陕西省,2,6104,咸阳市,1251000,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,陕西能源职业技术学院,36000,公办,61,陕西,,,2234,6001,[],5001,理工类,5186,5186,246.5w,2464576,764,764,0
858,2,https://answer.eol.cn/fillmess/index?id=1286&source=zsgk_app,四川省,2,5101,成都市,1263500,0,,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,成都职业技术学院,36000,公办,51,四川,,,774,6001,[],5000,综合类,2.4w,23781,253.3w,2533490,2355,2355,0
859,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省教育厅,2,3706,烟台市,1335900,370613,莱山区,2,0,38003,,2,2,1,1,2,2001,普通本科,烟台理工学院,36001,民办,37,山东,,,1446,6000,[],5000,综合类,8.1w,80619,262.5w,2624637,6264,6264,0
860,2,https://answer.eol.cn/fillmess/index?id=1619&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1323500,420111,洪山区,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉城市学院,36001,民办,42,湖北,,,1176,6000,[],5001,理工类,2.1w,21171,250.7w,2506853,1620,1620,0
861,2,https://answer.eol.cn/fillmess/index?id=721&source=zsgk_app,重庆市教委,2,5001,重庆市,1358900,500117,合川区,2,0,38003,,2,2,1,1,2,2001,普通本科,重庆对外经贸学院,36001,民办,50,重庆,,,1472,6000,[],5006,财经类,1.5w,14892,248.5w,2485005,1335,1335,0
862,2,https://answer.eol.cn/fillmess/index?id=3379&source=zsgk_app,辽宁省教育厅,2,2102,大连市,1321800,210212,旅顺口区,2,0,38003,,2,2,1,1,2,2001,普通本科,大连财经学院,36001,民办,21,辽宁,,,1549,6000,[],5006,财经类,2w,19536,248.7w,2487160,2904,2904,0
863,2,https://answer.eol.cn/fillmess/index?id=2393&source=zsgk_app,山东省教育厅,2,3703,淄博市,1082500,370304,博山区,2,0,38003,,2,2,1,1,2,2001,普通本科,齐鲁医药学院,36001,民办,37,山东,,,2135,6000,[],5003,医药类,5.6w,56379,254.1w,2541404,4719,4719,0
864,2,,江苏省教育厅,2,3201,南京市,1368700,320115,江宁区,2,0,38003,,2,2,1,1,2,2001,普通本科,南京传媒学院,36001,民办,32,江苏,,,2543,6000,[],5009,艺术类,8617,8617,237.8w,2378001,1222,1222,0
865,2,https://answer.eol.cn/fillmess/index?id=1345&source=zsgk_app,天津市,2,1201,天津市,1103200,120113,北辰区,2,77001,38003,,2,2,1,1,2,2002,专科（高职）,天津市职业大学,36000,公办,12,天津,,,846,6001,[],5000,综合类,6.2w,62184,249.4w,2494267,1.3w,12735,0
866,2,,中央军委训练管理部,2,6101,西安市,9999999,610102,新城区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,空军军医大学,36000,公办,61,陕西,,,937,6000,[],5011,军事类,9841,9841,235.6w,2355960,1362,1362,0
867,2,https://answer.eol.cn/fillmess/index?id=1563&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1230900,420111,洪山区,2,0,38003,,2,2,1,1,2,2001,普通本科,武昌首义学院,36001,民办,42,湖北,,,1104,6000,[],5001,理工类,3.2w,31794,243.8w,2437766,3723,3723,0
868,2,https://answer.eol.cn/question/index?id=1358&source=zsgk_app,陕西省教育厅,2,6101,西安市,1271300,610113,雁塔区,2,0,38003,,2,2,1,1,2,2001,普通本科,西安外事学院,36001,民办,61,陕西,,,862,6000,[],5000,综合类,4.3w,42855,244.2w,2442334,6417,6417,0
869,2,https://answer.eol.cn/fillmess/index?id=1613&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1363400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉学院,36001,民办,42,湖北,,,1169,6000,[],5000,综合类,2.6w,25503,243.1w,2431308,2766,2766,0
870,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省,2,3701,济南市,1232800,370104,槐荫区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,山东职业学院,36000,公办,37,山东,,,1513,6001,[],5001,理工类,9.3w,93189,248.1w,2481172,1.8w,18396,0
871,2,https://answer.eol.cn/fillmess/index?id=3408&source=zsgk_app,湖北省教育厅,2,4201,武汉市,1324200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉工商学院,36001,民办,42,湖北,,,1964,6000,[],5000,综合类,2.5w,25398,239.8w,2398141,1056,1056,0
872,2,https://answer.eol.cn/fillmess/index?id=2217&source=zsgk_app,河南省教育厅,2,4107,新乡市,1350500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,新乡医学院三全学院,36001,民办,41,河南,,,1941,6000,[],5003,医药类,1.6w,16125,232.7w,2327377,669,669,0
873,2,https://answer.eol.cn/fillmess/index?id=2406&source=zsgk_app,山东省教育厅,2,3701,济南市,1332200,370113,长清区,2,0,38003,,2,2,1,1,2,2001,普通本科,山东现代学院,36001,民办,37,山东,,,2150,6000,[],5000,综合类,4.3w,42798,232.4w,2324050,3651,3651,0
874,2,,江苏省教育厅,2,3201,南京市,1112200,320102,玄武区,2,0,38003,,2,2,1,1,2,2001,普通本科,三江学院,36001,民办,32,江苏,,,1179,6000,[],5000,综合类,1.1w,11380,226w,2259619,1510,1510,0
875,2,https://answer.eol.cn/fillmess/index?id=2355&source=zsgk_app,山东省,2,3701,济南市,1083200,0,,2,77001,38003,,2,2,1,1,2,2002,专科（高职）,山东商业职业技术学院,36000,公办,37,山东,,,2097,6001,[],5006,财经类,7.3w,73062,232.9w,2329358,1.5w,15378,0
876,2,https://answer.eol.cn/fillmess/index?id=1543&source=zsgk_app,广东省教育厅,2,4401,广州市,1390200,440106,天河区,2,0,38003,,2,2,1,1,2,2001,普通本科,广州新华学院,36001,民办,44,广东,,,1285,6000,[],5000,综合类,3.8w,38421,233.5w,2335063,3414,3414,0
877,2,https://answer.eol.cn/fillmess/index?id=2486&source=zsgk_app,陕西省,2,6103,宝鸡市,1356700,610303,金台区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,宝鸡职业技术学院,36000,公办,61,陕西,,,2240,6001,[],5004,师范类,9753,9753,219.1w,2191202,1323,1323,0
878,2,https://answer.eol.cn/fillmess/index?id=1445&source=zsgk_app,广东省教育厅,2,4401,广州市,1082200,440111,白云区,2,0,38003,,2,2,1,1,2,2001,普通本科,广东白云学院,36001,民办,44,广东,,,966,6000,[],5000,综合类,3.4w,34230,229.7w,2296622,2976,2976,0
879,2,https://answer.eol.cn/fillmess/index?id=3325&source=zsgk_app,河南省教育厅,2,4101,郑州市,1349700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,郑州财经学院,36001,民办,41,河南,,,1125,6000,[],5006,财经类,3.4w,33984,229.2w,2292465,1536,1536,0
880,2,https://answer.eol.cn/fillmess/index?id=1175&source=zsgk_app,广东省,2,4403,深圳市,1111300,440305,南山区,2,77001,38003,,2,2,1,1,2,2002,专科（高职）,深圳职业技术学院,36000,公办,44,广东,,,646,6001,[],5000,综合类,9.6w,96246,249.5w,2494685,1w,10002,0
